行政區,路名,段號及其他註明,經度,緯度,備註
中正區,中山北路,一段20號對面,121.520164,25.046537,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,天津街,1號義警大隊旁,121.5217589,25.0456003,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,中山北路,中山北路與北平東路口,121.520417,25.04708,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,北平東路,與中山北路口(消防隊對面),121.520608,25.047111,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,林森北路,善導寺1號出口後面,121.52334,25.044725,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,濟南路,教育部員工消費合作社旁,121.5194706,25.0431526,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,濟南路,經濟部標準檢驗局旁,121.52068,25.0428634,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,青島東路,監察院側門,121.520137,25.044318,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,濟南路,一段1號旁,121.519508,25.043223,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,鎮江街,(監察院郵局前),121.521502,25.044869,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,徐州路,5號,121.5194,25.0417,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,徐州路,9號,121.5202,25.0415,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,濟南路,6號,121.5213525,25.0427559,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,和平西路,一段(雙)150號,121.515693,25.027328,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,三段92-1號前方(公車站旁),121.516348,25.025422,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,一段28號前,121.519057,25.031455,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,二段1號前(公車候車亭),121.520659,25.029512,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,一段6號前(中正紀念堂站1號出口),121.517816,25.033142,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南昌路,一段4號,121.515074,25.034004,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,二段45號(單),121.514661,25.031538,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,二段43號,121.514577,25.03172,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,二段15號,121.514119,25.032515,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南昌路,一段8號,121.515357,25.033671,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南昌路,一段10巷口,121.515636,25.033304,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南昌路,一段1-1號,121.515377,25.033786,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,愛國西路,2號,121.515759,25.034651,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,一段4號(勞保局),121.51747,25.033671,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,一段48號前,121.519372,25.031047,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,一段102號(對面公車站),121.520224,25.029995,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,一段27號,121.518497,25.032569,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,一段43號(捷運3號出口),121.518865,25.032073,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,牯嶺街,81巷口,121.518084,25.027834,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,愛國東路,18號,121.517516,25.034479,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,一段1-1號,121.517322,25.034313,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,二段200號(公車站),121.524291,25.024506,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,二段200號,121.524412,25.024346,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南昌路,一段1號,121.515796,25.033454,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,福州街,16號,121.518392,25.028679,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,三段62號(公車站),121.526054,25.022477,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,福州街,12號旁,121.519539,25.029337,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,福州街,28號,121.516867,25.027734,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,和平西路,一段109號,121.517191,25.027014,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,二段23號,121.514231,25.032325,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,一段7號,121.517815,25.033631,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,二段9號,121.513868,25.032988,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,福州街,22號,121.517287,25.027996,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南海路,49號,121.511203,25.031086,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,三元街,與南海路口,121.508717,25.029667,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,愛國西路,42巷口右側(公車站牌),121.5083928,25.0363735,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,愛國西路,16號(公車站旁),121.511965,25.035124,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,二段10號(公用電話旁),121.51315,25.033749,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,二段(中正二分局前)-1,121.513843,25.032604,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南海路,與重慶南路口(天橋上),121.5144444,25.03166667,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,和平西路,二段(植物園前),121.508572,25.030945,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,和平西路,二段100號,121.50967,25.030225,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南海路,56號(公車站旁),121.5124913,25.03141458,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,二段20巷口(農委會側門),121.5137795,25.0327087,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,愛國西路,小南門4號出口,121.511541,25.03522,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,三元街,67號,121.5085009,25.03009671,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南海路,60號左側,121.509121,25.030243,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,二段16號,121.513442,25.033254,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南海路,58號,121.5117776,25.03118992,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,三段4號巷口,121.5152971,25.029433,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,和平西路,二段104巷口,121.508276,25.03095,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,重慶南路,二段(中正二分局前)-2,121.514138,25.032158,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,南海路,71巷口,121.5087056,25.02939346,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,和平西路,二段102號,121.50889,25.030643,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,汀州路,三段4號(螢橋國中),121.52625,25.019509,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,汀州路,三段8號(替代役中心),121.527149,25.017986,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,思源街,1號(自來水博物館)戲水池前,121.530982,25.013998,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,三段242號(公車候車亭)-1,121.531405,25.017525,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,三段242號(公車候車亭)-2,121.531415,25.017505,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,汀州路,三段247號,121.534214,25.013802,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段54號,121.533914,25.014972,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,汀州路,三段261號,121.535278,25.012887,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,思源街,1號(自來水博物館)公車站旁,121.53177,25.014575,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,汀州路,三段287號,121.535672,25.012258,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段68號,121.534322,25.014546,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段74號,121.534494,25.014418,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,思源街,14號(7-11便利商店),121.531184,25.014237,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段74號(公車候車亭),121.534623,25.014354,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段76號(公車候車亭),121.534707,25.014255,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段22號前,121.533082,25.015587,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,思源街,16號(星巴克咖啡),121.530214,25.013552,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段92號(水源市場前),121.535149,25.01386,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段106號(水源市場前),121.535354,25.01355,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段112號,121.535474,25.013433,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,汀州路,三段297號,121.535747,25.011883,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,思源街,18號,121.53001,25.013392,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段130號,121.535849,25.013029,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段142號,121.535972,25.012837,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,思源街,1號(自來水博物館)自來水南區事業處,121.530512,25.013614,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段44號,121.533643,25.015241,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,三段258號旁綠化空地前,121.53177,25.016969,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,思源街,16號(禮客)前,121.530699,25.013895,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段6號,121.53295,25.015954,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,三段230號,121.530302,25.018526,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段70號之1,121.534408,25.014482,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段72號(公車候車亭),121.534539,25.014475,嚴禁投入家用垃圾，違者重罰新臺幣6000元
中正區,羅斯福路,四段124號,121.53574,25.013213,嚴禁投入家用垃圾，違者重罰新臺幣6000元
文山區,羅斯福路,5段27號公車專用道,121.5380978,25.00819957,嚴禁投入家用垃圾，違者重罰新臺幣6000元
文山區,羅斯福路,5段72號公車專用道,121.5384254,25.00765943,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,5段215號,121.53917,25.00243,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,景福街,131號對面,121.536035,24.996542,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,景福街,120號前,121.536208,24.996908,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,5段72號,121.5384254,25.00765943,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,景福街,110號,121.53662,24.99828,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,羅斯福路,5段90號,121.53832,25.00765,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,興隆路,2段156號,121.5514597,25.0017402,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,興隆路,2段156號     ,121.5516025,25.0017584,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,辛亥路,4段85號對面,121.558562,25.007168,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,辛亥路,4段95號對面,121.558522,25.006791,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,辛亥路,4段128號,121.557056,25.005052,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,景豐街,48巷25弄對面,121.547184,25.000589,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,辛亥路,四段130巷口,121.55695,25.004917,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,忠順街,2段22號全聯超市右側,121.563242,24.984609,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,興隆路,4段木柵游泳池公車站,121.560637,24.987145,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,秀明路,1段(久康公園),121.564158,24.989408,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,忠順街,2段22號全聯超市左側,121.56296,24.984566,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,木柵路,2段98號,121.560608,24.988703,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,木柵路,1段-世新大學公車站,121.543957,24.98853,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,指南路,3段38巷16-2號(緣續緣茶莊斜對面),121.587764,24.968699,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,指南路,3段38巷14號旁(田寮橋)-1,121.586901,24.9703,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,指南路,3段38巷14號旁(田寮橋)-2,121.587059,24.970234,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,指南路,3段38巷14號旁(田寮橋)-3,121.587032,24.970253,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,指南路,3段38巷14號旁(田寮橋)-4,121.586898,24.970353,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,指南路,3段38巷17號前30公尺轉彎處(田寮橋),121.580207,24.972586,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,指南路,3段38巷17號前30公尺轉彎處(田寮橋),121.578648,24.97277,嚴禁投入家用垃圾，違者重罰新台幣6000元
文山區,指南路,3段38巷17號前30公尺轉彎處(田寮橋),121.578943,24.972704,嚴禁投入家用垃圾，違者重罰新台幣6000元
